Var1,family,level,defined_year,median,count
608,Ahnfeltiaceae,1,1984,54.52662,840
609,Ahnfeltiaceae,1,1985,54.24681,840
610,Ahnfeltiaceae,1,1986,54.33939,840
611,Ahnfeltiaceae,1,1987,55.6292,840
612,Ahnfeltiaceae,1,1988,50.56933,840
613,Ahnfeltiaceae,1,1989,56.82153,840
614,Ahnfeltiaceae,1,1990,57.43805,840
615,Ahnfeltiaceae,1,1991,58.079035,840
616,Ahnfeltiaceae,1,1992,55.40661,840
617,Ahnfeltiaceae,1,1993,50.755185,840
618,Ahnfeltiaceae,1,1994,50.65635,840
619,Ahnfeltiaceae,1,1995,53.355935,840
620,Ahnfeltiaceae,1,1996,52.9830496237763,840
621,Ahnfeltiaceae,1,1997,56.13739,840
622,Ahnfeltiaceae,1,1998,52.730144,840
623,Ahnfeltiaceae,1,1999,52.7531228019188,840
624,Ahnfeltiaceae,1,2000,51.6374819880702,840
625,Ahnfeltiaceae,1,2001,51.5583948018137,840
626,Ahnfeltiaceae,1,2002,54.11316,840
627,Ahnfeltiaceae,1,2003,53.41686,840
628,Ahnfeltiaceae,1,2004,51.5460033878465,840
629,Ahnfeltiaceae,1,2005,52.63159,840
630,Ahnfeltiaceae,1,2006,50.30815,840
631,Ahnfeltiaceae,1,2007,52.2151857025968,840
632,Ahnfeltiaceae,1,2008,50.873345,840
633,Ahnfeltiaceae,1,2009,52.83493,840
634,Ahnfeltiaceae,1,2010,50.55417,840
635,Ahnfeltiaceae,1,2011,52.835115,840
636,Ahnfeltiaceae,1,2012,58.210117,840
637,Ahnfeltiaceae,1,2013,52.83466,840
638,Ahnfeltiaceae,1,2014,50.873345,840
639,Ahnfeltiaceae,1,2015,52.83349,840
640,Ahnfeltiaceae,1,2016,52.944915,840
641,Ahnfeltiaceae,1,2017,52.87342,840
642,Ahnfeltiaceae,1,2018,52.945735,840
643,Ahnfeltiaceae,1,2019,52.94787,840
644,Akeridae,2,1970,55.0109199518135,427
645,Akeridae,2,1971,58.322355,427
646,Akeridae,2,1972,58.32738,427
647,Akeridae,2,1973,55.0667,427
648,Akeridae,2,1974,55.3067,427
649,Akeridae,2,1975,54.9247,427
650,Akeridae,2,1976,56.1369,427
651,Akeridae,2,1977,54.9455,427
652,Akeridae,2,1978,55.1135,427
653,Akeridae,2,1979,56.138,427
654,Akeridae,2,1980,55.0337,427
655,Akeridae,2,1981,56.1717,427
656,Akeridae,2,1982,56.15695,427
657,Akeridae,2,1983,56.60321,427
658,Akeridae,2,1984,55.858333,427
659,Akeridae,2,1985,54.8432,427
660,Akeridae,2,1987,55.545705,427
661,Akeridae,2,1988,55.18995,427
662,Akeridae,2,1989,55.7277,427
663,Akeridae,2,1990,55.679,427
664,Akeridae,2,1991,55.7978,427
665,Akeridae,2,1992,54.872,427
666,Akeridae,2,1993,56.15495,427
667,Akeridae,2,1994,57.038675,427
668,Akeridae,2,1995,56.29048,427
669,Akeridae,2,1996,56.0929,427
670,Akeridae,2,1997,55.4307,427
671,Akeridae,2,1998,54.8449,427
672,Akeridae,2,1999,54.8455,427
673,Akeridae,2,2000,55.4392,427
674,Akeridae,2,2001,54.8923,427
675,Akeridae,2,2002,55.9267,427
676,Akeridae,2,2004,54.8453,427
677,Akeridae,2,2005,54.8389,427
678,Akeridae,2,2006,48.32195,427
679,Akeridae,2,2007,51.677025,427
680,Akeridae,2,2008,58.33204,427
681,Akeridae,2,2009,48.32195,427
682,Akeridae,2,2010,55.9267,427
683,Akeridae,2,2011,57.587167,427
684,Akeridae,2,2012,53.32327,427
685,Akeridae,2,2013,54.765767,427
686,Akeridae,2,2014,54.4312485,427
687,Akeridae,2,2015,55.3135415,427
688,Akeridae,2,2016,54.01825835,427
689,Akeridae,2,2017,57.41967,427
690,Akeridae,2,2018,51.64955,427
691,Akeridae,2,2019,53.2878,427
692,Akeridae,2,2020,51.8383,427
693,Alabaminidae,2,1970,45.0317,10244
694,Alabaminidae,2,1971,7.0683,10244
695,Alabaminidae,2,1972,9.0292,10244
696,Alabaminidae,2,1973,32.0022,10244
697,Alabaminidae,2,1974,30.1423,10244
698,Alabaminidae,2,1976,47.4275,10244
699,Alabaminidae,2,1977,40.6298,10244
700,Alabaminidae,2,1978,18.013,10244
701,Alabaminidae,2,1979,11.491,10244
702,Alabaminidae,2,1980,31.26,10244
703,Alabaminidae,2,1981,56.0887,10244
704,Alabaminidae,2,1982,13.0722,10244
705,Alabaminidae,2,1983,38.8202,10244
706,Alabaminidae,2,1984,69.3853,10244
707,Alabaminidae,2,1985,66.6783,10244
708,Alabaminidae,2,1986,67.8333,10244
709,Alabaminidae,2,1987,12.86,10244
710,Alabaminidae,2,1988,70.5707,10244
711,Alabaminidae,2,1989,50.6876,10244
712,Alabaminidae,2,1990,3.607,10244
713,Alabaminidae,2,1991,81.0552,10244
714,Alabaminidae,2,1992,51.1985,10244
715,Alabaminidae,2,1993,40.6841,10244
716,Alabaminidae,2,1994,5.97622,10244
717,Alabaminidae,2,1995,14.605,10244
718,Alabaminidae,2,1996,30.2742,10244
719,Alabaminidae,2,1997,30.1424,10244
720,Alabaminidae,2,1998,34.8083,10244
721,Alabaminidae,2,1999,9.36193,10244
722,Alabaminidae,2,2000,53.6116,10244
723,Alabaminidae,2,2001,32.4484,10244
724,Alabaminidae,2,2002,9.3004,10244
725,Alariaceae,1,1974,60.16073,1255
726,Alariaceae,1,1975,51.47709,1255
727,Alariaceae,1,1976,54.9847452645132,1255
728,Alariaceae,1,1977,51.831131,1255
729,Alariaceae,1,1978,54.004556,1255
730,Alariaceae,1,1979,54.639663,1255
731,Alariaceae,1,1980,58.04236,1255
732,Alariaceae,1,1981,60.13014,1255
733,Alariaceae,1,1982,55.759965,1255
734,Alariaceae,1,1983,51.72984,1255
735,Alariaceae,1,1984,55.22299,1255
736,Alariaceae,1,1985,55.135475,1255
737,Alariaceae,1,1986,56.688965,1255
738,Alariaceae,1,1987,55.73798,1255
739,Alariaceae,1,1988,57.59667,1255
740,Alariaceae,1,1989,56.364065,1255
741,Alariaceae,1,1990,57.983555,1255
742,Alariaceae,1,1991,57.636895,1255
743,Alariaceae,1,1992,55.92329,1255
744,Alariaceae,1,1993,57.0418418698108,1255
745,Alariaceae,1,1994,56.64231,1255
746,Alariaceae,1,1995,57.581735,1255
747,Alariaceae,1,1996,57.96822,1255
748,Alariaceae,1,1997,59.026815,1255
749,Alariaceae,1,1998,51.7211501321846,1255
750,Alariaceae,1,1999,51.8682126706178,1255
751,Alariaceae,1,2000,57.61664,1255
752,Alariaceae,1,2001,56.65282,1255
753,Alariaceae,1,2002,55.63517,1255
754,Alariaceae,1,2003,60.3138498835598,1255
755,Alariaceae,1,2004,52.89134,1255
756,Alariaceae,1,2005,56.30736,1255
757,Alariaceae,1,2006,55.105925,1255
758,Alariaceae,1,2007,54.39083,1255
759,Alariaceae,1,2008,59.2249277895354,1255
760,Alariaceae,1,2009,55.040545,1255
761,Alariaceae,1,2010,53.58878,1255
762,Alariaceae,1,2011,51.70262,1255
763,Alariaceae,1,2012,54.442915,1255
764,Alariaceae,1,2013,54.381945,1255
765,Alariaceae,1,2014,54.06304,1255
766,Alariaceae,1,2015,54.437915,1255
767,Alariaceae,1,2016,57.367425,1255
768,Alariaceae,1,2017,50.60863,1255
769,Alariaceae,1,2018,55.29053,1255
770,Alariaceae,1,2019,54.5664,1255
771,Alcidae,5,1985,55.91997,15642
772,Alcidae,5,1989,51.18,15642
773,Alcidae,5,1993,51.17833,15642
774,Alcidae,5,1994,51.30667,15642
775,Alcidae,5,1995,51.29333,15642
776,Alcidae,5,1996,51.30833,15642
777,Alcidae,5,1997,51.429855,15642
778,Alcidae,5,1998,51.474,15642
779,Alcidae,5,1999,53.750952,15642
780,Alcidae,5,2000,53.616425,15642
781,Alcidae,5,2001,51.50339,15642
782,Alcidae,5,2002,51.38584,15642
783,Alcidae,5,2003,51.50992,15642
784,Alcidae,5,2004,51.39653,15642
785,Alcidae,5,2005,51.455905,15642
786,Alcidae,5,2006,51.54971,15642
787,Alcidae,5,2007,51.43954,15642
788,Alcidae,5,2008,51.52034,15642
789,Alcidae,5,2010,54.307103087245,15642
790,Alcidae,5,2012,58.897195,15642
791,Alcidae,5,2015,58.389215,15642
792,Alcidae,5,2019,58.52362,15642
793,Alcyonidiidae,2,1970,55.6093500938414,16142
794,Alcyonidiidae,2,1971,53.345315,16142
795,Alcyonidiidae,2,1972,53.3659,16142
796,Alcyonidiidae,2,1973,51.7329,16142
797,Alcyonidiidae,2,1974,53.4174,16142
798,Alcyonidiidae,2,1975,51.70027,16142
799,Alcyonidiidae,2,1976,54.36154,16142
800,Alcyonidiidae,2,1977,51.5285,16142
801,Alcyonidiidae,2,1978,51.23129,16142
802,Alcyonidiidae,2,1979,51.39495,16142
803,Alcyonidiidae,2,1980,49.95839,16142
804,Alcyonidiidae,2,1981,51.74186,16142
805,Alcyonidiidae,2,1982,55.221075,16142
806,Alcyonidiidae,2,1983,54.40495,16142
807,Alcyonidiidae,2,1984,54.59892,16142
808,Alcyonidiidae,2,1985,54.67723,16142
809,Alcyonidiidae,2,1986,54.34762,16142
810,Alcyonidiidae,2,1987,54.45085,16142
811,Alcyonidiidae,2,1988,55.89081,16142
812,Alcyonidiidae,2,1989,56.50817,16142
813,Alcyonidiidae,2,1990,56.45488,16142
814,Alcyonidiidae,2,1991,54.12403,16142
815,Alcyonidiidae,2,1992,55.68549,16142
816,Alcyonidiidae,2,1993,53.32393,16142
817,Alcyonidiidae,2,1994,52.22217,16142
818,Alcyonidiidae,2,1995,52.9404,16142
819,Alcyonidiidae,2,1996,53.12559,16142
820,Alcyonidiidae,2,1997,53.31562,16142
821,Alcyonidiidae,2,1998,54.000973,16142
822,Alcyonidiidae,2,1999,54.014147,16142
823,Alcyonidiidae,2,2000,53.582445,16142
824,Alcyonidiidae,2,2001,52.03792,16142
825,Alcyonidiidae,2,2002,53.1437218104748,16142
826,Alcyonidiidae,2,2003,51.6876123169556,16142
827,Alcyonidiidae,2,2004,51.45859,16142
828,Alcyonidiidae,2,2005,51.60838,16142
829,Alcyonidiidae,2,2006,51.71489,16142
830,Alcyonidiidae,2,2007,52.8830333741664,16142
831,Alcyonidiidae,2,2008,52.59014,16142
832,Alcyonidiidae,2,2009,53.02952,16142
833,Alcyonidiidae,2,2010,52.8729695841796,16142
834,Alcyonidiidae,2,2011,53.250155,16142
835,Alcyonidiidae,2,2012,52.871405,16142
836,Alcyonidiidae,2,2013,51.7421,16142
837,Alcyonidiidae,2,2014,51.7185,16142
838,Alcyonidiidae,2,2015,52.94697,16142
839,Alcyonidiidae,2,2016,52.95018,16142
840,Alcyonidiidae,2,2017,51.71545,16142
841,Alcyonidiidae,2,2018,51.66977,16142
842,Alcyonidiidae,2,2019,50.68344,16142
843,Alcyonidiidae,2,2020,53.2423,16142
844,Alcyoniidae,3,1970,57.35218,22125
845,Alcyoniidae,3,1972,51.7328,22125
846,Alcyoniidae,3,1974,60.07433,22125
847,Alcyoniidae,3,1975,54.372615,22125
848,Alcyoniidae,3,1976,54.39928,22125
849,Alcyoniidae,3,1977,51.18064,22125
850,Alcyoniidae,3,1978,51.68284,22125
851,Alcyoniidae,3,1979,51.856846,22125
852,Alcyoniidae,3,1980,50.32381,22125
853,Alcyoniidae,3,1981,50.238284,22125
854,Alcyoniidae,3,1982,54.40178,22125
855,Alcyoniidae,3,1983,52.79321,22125
856,Alcyoniidae,3,1984,54.69958,22125
857,Alcyoniidae,3,1985,55.21932,22125
858,Alcyoniidae,3,1986,52.592485,22125
859,Alcyoniidae,3,1987,56.67227,22125
860,Alcyoniidae,3,1988,57.26015,22125
861,Alcyoniidae,3,1989,56.45743,22125
862,Alcyoniidae,3,1990,57.601585,22125
863,Alcyoniidae,3,1991,58.04813,22125
864,Alcyoniidae,3,1992,55.78732,22125
865,Alcyoniidae,3,1993,53.315455,22125
866,Alcyoniidae,3,1994,52.069395,22125
867,Alcyoniidae,3,1995,53.61842,22125
868,Alcyoniidae,3,1996,52.90689,22125
869,Alcyoniidae,3,1997,53.23001,22125
870,Alcyoniidae,3,1998,53.99502,22125
871,Alcyoniidae,3,1999,53.59942,22125
872,Alcyoniidae,3,2000,53.95803,22125
873,Alcyoniidae,3,2001,53.3417274141387,22125
874,Alcyoniidae,3,2002,54.135145,22125
875,Alcyoniidae,3,2003,52.770555,22125
876,Alcyoniidae,3,2004,51.96781,22125
877,Alcyoniidae,3,2005,51.70085,22125
878,Alcyoniidae,3,2006,51.69712,22125
879,Alcyoniidae,3,2007,51.188,22125
880,Alcyoniidae,3,2008,51.07848,22125
881,Alcyoniidae,3,2009,51.59695,22125
882,Alcyoniidae,3,2010,51.77555,22125
883,Alcyoniidae,3,2011,52.91386,22125
884,Alcyoniidae,3,2012,52.92985,22125
885,Alcyoniidae,3,2013,51.739015,22125
886,Alcyoniidae,3,2014,51.185595,22125
887,Alcyoniidae,3,2015,51.659665,22125
888,Alcyoniidae,3,2016,51.09585,22125
889,Alcyoniidae,3,2017,50.67665,22125
890,Alcyoniidae,3,2018,51.54707,22125
891,Alcyoniidae,3,2019,50.83975,22125
892,Alcyoniidae,3,2020,51.60575,22125
893,Alpheidae,3,1970,33.933333333,1983
894,Alpheidae,3,1971,34.1,1983
895,Alpheidae,3,1973,34.1,1983
896,Alpheidae,3,1975,50.11364,1983
897,Alpheidae,3,1979,47.1347222333333,1983
898,Alpheidae,3,1981,48.8027778,1983
899,Alpheidae,3,1982,44.16,1983
900,Alpheidae,3,1983,50.74678,1983
901,Alpheidae,3,1985,40.08,1983
902,Alpheidae,3,1987,38,1983
903,Alpheidae,3,1988,39.5935,1983
904,Alpheidae,3,1989,40.08,1983
905,Alpheidae,3,1990,40.17,1983
906,Alpheidae,3,1991,36.92,1983
907,Alpheidae,3,1992,54.7303,1983
908,Alpheidae,3,1993,36.84,1983
909,Alpheidae,3,1994,38.87,1983
910,Alpheidae,3,1995,39.15,1983
911,Alpheidae,3,1996,38.495,1983
912,Alpheidae,3,1997,39.95472222,1983
913,Alpheidae,3,1998,43.001,1983
914,Alpheidae,3,1999,42.15,1983
915,Alpheidae,3,2000,41.045,1983
916,Alpheidae,3,2001,40.975,1983
917,Alpheidae,3,2002,40.776667,1983
918,Alpheidae,3,2003,41.21,1983
919,Alpheidae,3,2004,47.79177,1983
920,Alpheidae,3,2005,47.79177,1983
921,Alpheidae,3,2006,47.33133,1983
922,Alpheidae,3,2007,50.29341,1983
923,Alpheidae,3,2008,42.18,1983
924,Alpheidae,3,2009,40.265,1983
925,Alpheidae,3,2010,47.79177,1983
926,Alpheidae,3,2011,50.33745,1983
927,Alpheidae,3,2012,50.48676,1983
928,Alpheidae,3,2013,50.18317,1983
929,Alpheidae,3,2014,50.894,1983
930,Alpheidae,3,2015,50.63423,1983
931,Alpheidae,3,2016,51.3255,1983
932,Alpheidae,3,2017,46.00051,1983
933,Alpheidae,3,2018,51.1,1983
934,Alpheidae,3,2019,53.2687,1983
935,Alpheidae,3,2020,52.284673,1983
936,Ammodytidae,4,1970,52.1333,46481
937,Ammodytidae,4,1971,55.2333,46481
938,Ammodytidae,4,1972,57.6667,46481
939,Ammodytidae,4,1973,55.3,46481
940,Ammodytidae,4,1974,51.51667,46481
941,Ammodytidae,4,1975,54.2667,46481
942,Ammodytidae,4,1976,57.6667,46481
943,Ammodytidae,4,1977,56.55,46481
944,Ammodytidae,4,1978,54.7333,46481
945,Ammodytidae,4,1979,57.55,46481
946,Ammodytidae,4,1980,55.75,46481
947,Ammodytidae,4,1981,56.75,46481
948,Ammodytidae,4,1982,55.1167,46481
949,Ammodytidae,4,1983,60.7333,46481
950,Ammodytidae,4,1984,56.25,46481
951,Ammodytidae,4,1985,56.25,46481
952,Ammodytidae,4,1986,56.9167,46481
953,Ammodytidae,4,1987,56.25,46481
954,Ammodytidae,4,1988,56.2167,46481
955,Ammodytidae,4,1989,56.75,46481
956,Ammodytidae,4,1990,55.75,46481
957,Ammodytidae,4,1991,56.75,46481
958,Ammodytidae,4,1992,55.2,46481
959,Ammodytidae,4,1993,54.9,46481
960,Ammodytidae,4,1994,54.8167,46481
961,Ammodytidae,4,1995,55.25,46481
962,Ammodytidae,4,1996,54.7167,46481
963,Ammodytidae,4,1997,54.8833,46481
964,Ammodytidae,4,1998,53.8333,46481
965,Ammodytidae,4,1999,54.3166,46481
966,Ammodytidae,4,2000,54.3167,46481
967,Ammodytidae,4,2001,54.9333,46481
968,Ammodytidae,4,2002,54.3167,46481
969,Ammodytidae,4,2003,53.0095,46481
970,Ammodytidae,4,2004,54.1883,46481
971,Ammodytidae,4,2005,54.4222,46481
972,Ammodytidae,4,2006,54.4987,46481
973,Ammodytidae,4,2007,52.61833,46481
974,Ammodytidae,4,2008,53.8783,46481
975,Ammodytidae,4,2009,54.6933,46481
976,Ammodytidae,4,2010,54.9149,46481
977,Ammodytidae,4,2011,52.71117,46481
978,Ammodytidae,4,2012,51.647300205111,46481
979,Ammodytidae,4,2013,51.543500240125,46481
980,Ammodytidae,4,2014,51.551000491375,46481
981,Ammodytidae,4,2015,51.31900001703,46481
982,Ammodytidae,4,2016,51.575825395666,46481
983,Ammodytidae,4,2017,51.5775002958255,46481
984,Ammodytidae,4,2018,52.94178,46481
985,Ammodytidae,4,2019,52.0808,46481
986,Ammodytidae,4,2020,54.2897665,46481
987,Ammoniidae,2,1970,39.414,541
988,Ammoniidae,2,1971,22.3667,541
989,Ammoniidae,2,1972,55.404,541
990,Ammoniidae,2,1974,42.099,541
991,Ammoniidae,2,1977,27.0968,541
992,Ammoniidae,2,1979,27.253,541
993,Ammoniidae,2,1981,31.8293,541
994,Ammoniidae,2,1983,42.8367,541
995,Ammoniidae,2,1984,39.4846,541
996,Ammoniidae,2,1985,64.3303,541
997,Ammoniidae,2,1986,39.3567,541
998,Ammoniidae,2,1987,17.6802,541
999,Ammoniidae,2,1988,39.7025,541
1000,Ammoniidae,2,1990,64.0461,541
1001,Ammoniidae,2,1991,48.4416,541
1002,Ammoniidae,2,1992,40.6841,541
1003,Ammoniidae,2,1994,55.0858,541
1004,Ammoniidae,2,1995,45.038501739502,541
1005,Ammoniidae,2,1997,34.8083,541
1006,Ammoniidae,2,1999,32.6087,541
1007,Ammoniidae,2,2000,43.6289,541
1008,Ammoniidae,2,2003,42.6763,541
1009,Ammoniidae,2,2006,56.0495,541
1010,Ammoniidae,2,2010,51.709999084473,541
1011,Ammosphaeroidinidae,2,1970,30.04705,3029
1012,Ammosphaeroidinidae,2,1971,15.7083,3029
1013,Ammosphaeroidinidae,2,1973,14.1142,3029
1014,Ammosphaeroidinidae,2,1976,29.3275,3029
1015,Ammosphaeroidinidae,2,1978,7.2375,3029
1016,Ammosphaeroidinidae,2,1979,4.0673,3029
1017,Ammosphaeroidinidae,2,1980,56.5617,3029
1018,Ammosphaeroidinidae,2,1982,64.8483,3029
1019,Ammosphaeroidinidae,2,1983,35.4952,3029
1020,Ammosphaeroidinidae,2,1984,70.57,3029
1021,Ammosphaeroidinidae,2,1985,64.3303,3029
1022,Ammosphaeroidinidae,2,1986,67.8333,3029
1023,Ammosphaeroidinidae,2,1987,64.3653,3029
1024,Ammosphaeroidinidae,2,1988,70.5707,3029
1025,Ammosphaeroidinidae,2,1989,77.75,3029
1026,Ammosphaeroidinidae,2,1990,70.253,3029
1027,Ammosphaeroidinidae,2,1991,81.3667,3029
1028,Ammosphaeroidinidae,2,1992,51.1985,3029
1029,Ammosphaeroidinidae,2,1993,78.1667,3029
1030,Ammosphaeroidinidae,2,1994,49.10005,3029
1031,Ammosphaeroidinidae,2,1995,3.6275,3029
1032,Ammosphaeroidinidae,2,1996,29.1283,3029
1033,Ammosphaeroidinidae,2,1997,81.2332,3029
1034,Ammosphaeroidinidae,2,1998,2.67833,3029
1035,Ammosphaeroidinidae,2,1999,74.6576,3029
1036,Ammosphaeroidinidae,2,2001,10.1767,3029
1037,Ammosphaeroidinidae,2,2002,22.96635,3029
1038,Ammosphaeroidinidae,2,2004,87.8666,3029
1039,Ammotheidae,3,1973,51.9374600098424,4009
1040,Ammotheidae,3,1974,50.84798,4009
1041,Ammotheidae,3,1975,51.6977825201661,4009
1042,Ammotheidae,3,1977,48.8027778,4009
1043,Ammotheidae,3,1980,48.8027778,4009
1044,Ammotheidae,3,1981,48.8027778,4009
1045,Ammotheidae,3,1982,51.70316,4009
1046,Ammotheidae,3,1983,49.92392,4009
1047,Ammotheidae,3,1984,52.496105,4009
1048,Ammotheidae,3,1985,54.04148,4009
1049,Ammotheidae,3,1986,54.36114,4009
1050,Ammotheidae,3,1987,51.7459872851784,4009
1051,Ammotheidae,3,1988,52.85181,4009
1052,Ammotheidae,3,1989,52.445,4009
1053,Ammotheidae,3,1990,51.35643,4009
1054,Ammotheidae,3,1991,52.90719,4009
1055,Ammotheidae,3,1992,51.73167,4009
1056,Ammotheidae,3,1993,51.41205,4009
1057,Ammotheidae,3,1994,54.08021,4009
1058,Ammotheidae,3,1995,53.97218,4009
1059,Ammotheidae,3,1996,51.7001888076549,4009
1060,Ammotheidae,3,1997,54.07984,4009
1061,Ammotheidae,3,1998,54.04777,4009
1062,Ammotheidae,3,1999,54.014147,4009
1063,Ammotheidae,3,2000,53.5975,4009
1064,Ammotheidae,3,2001,51.695848788029,4009
1065,Ammotheidae,3,2002,50.75059,4009
1066,Ammotheidae,3,2003,51.3872985839844,4009
1067,Ammotheidae,3,2004,52.80961,4009
1068,Ammotheidae,3,2005,51.94795,4009
1069,Ammotheidae,3,2006,50.74522,4009
1070,Ammotheidae,3,2007,51.44996,4009
1071,Ammotheidae,3,2008,53.25436,4009
1072,Ammotheidae,3,2009,53.1641,4009
1073,Ammotheidae,3,2010,52.9479255667083,4009
1074,Ammotheidae,3,2011,53.019,4009
1075,Ammotheidae,3,2012,52.07173,4009
1076,Ammotheidae,3,2013,52.58516,4009
1077,Ammotheidae,3,2014,52.96639,4009
1078,Ammotheidae,3,2015,52.79594,4009
1079,Ammotheidae,3,2016,53.87538428,4009
1080,Ammotheidae,3,2017,53.8768,4009
1081,Ammotheidae,3,2018,48.1855,4009
1082,Ammotheidae,3,2019,52.17625,4009
1083,Ammotheidae,3,2020,52.272856,4009
1084,Ampeliscidae,2,1970,51.693250247098,48923
1085,Ampeliscidae,2,1971,53.35,48923
1086,Ampeliscidae,2,1972,53.35254,48923
1087,Ampeliscidae,2,1973,57.18,48923
1088,Ampeliscidae,2,1974,56.69956,48923
1089,Ampeliscidae,2,1975,56.25535,48923
1090,Ampeliscidae,2,1976,54.6994,48923
1091,Ampeliscidae,2,1977,53.32166,48923
1092,Ampeliscidae,2,1978,53.31642,48923
1093,Ampeliscidae,2,1979,45.57944,48923
1094,Ampeliscidae,2,1980,54.41011,48923
1095,Ampeliscidae,2,1981,53.31642,48923
1096,Ampeliscidae,2,1982,51.70351,48923
1097,Ampeliscidae,2,1983,57.2396,48923
1098,Ampeliscidae,2,1984,56.6533,48923
1099,Ampeliscidae,2,1985,56.25,48923
1100,Ampeliscidae,2,1986,56.25,48923
1101,Ampeliscidae,2,1987,56.4751,48923
1102,Ampeliscidae,2,1988,56.4424,48923
1103,Ampeliscidae,2,1989,56.2051,48923
1104,Ampeliscidae,2,1990,56.4428,48923
1105,Ampeliscidae,2,1991,56.460947,48923
1106,Ampeliscidae,2,1992,56.5594,48923
1107,Ampeliscidae,2,1993,54.70701,48923
1108,Ampeliscidae,2,1994,54.475,48923
1109,Ampeliscidae,2,1995,54.703,48923
1110,Ampeliscidae,2,1996,56.0095,48923
1111,Ampeliscidae,2,1997,54.648705,48923
1112,Ampeliscidae,2,1998,54.07985,48923
1113,Ampeliscidae,2,1999,54.04962,48923
1114,Ampeliscidae,2,2000,54.7412,48923
1115,Ampeliscidae,2,2001,54,48923
1116,Ampeliscidae,2,2002,53.8446305,48923
1117,Ampeliscidae,2,2003,53.4643,48923
1118,Ampeliscidae,2,2004,52.81,48923
1119,Ampeliscidae,2,2005,51.85,48923
1120,Ampeliscidae,2,2006,50.74972,48923
1121,Ampeliscidae,2,2007,51.824875,48923
1122,Ampeliscidae,2,2008,52.15122,48923
1123,Ampeliscidae,2,2009,53.40515,48923
1124,Ampeliscidae,2,2010,53.4511,48923
1125,Ampeliscidae,2,2011,53.32136,48923
1126,Ampeliscidae,2,2012,52.491585,48923
1127,Ampeliscidae,2,2013,53.15498,48923
1128,Ampeliscidae,2,2014,51.98804,48923
1129,Ampeliscidae,2,2015,53.44208,48923
1130,Ampeliscidae,2,2016,54.0717,48923
1131,Ampeliscidae,2,2017,54.71633,48923
1132,Ampeliscidae,2,2018,56.266265,48923
1133,Ampeliscidae,2,2019,53.80675,48923
1134,Ampeliscidae,2,2020,52.251195,48923
1135,Ampharetidae,2,1970,55.07119,45651
1136,Ampharetidae,2,1971,53.35,45651
1137,Ampharetidae,2,1972,55.16932,45651
1138,Ampharetidae,2,1973,55.5033,45651
1139,Ampharetidae,2,1974,55.1992,45651
1140,Ampharetidae,2,1975,55.00135,45651
1141,Ampharetidae,2,1976,54.7344,45651
1142,Ampharetidae,2,1977,57.18,45651
1143,Ampharetidae,2,1978,55.2832,45651
1144,Ampharetidae,2,1979,54.8349,45651
1145,Ampharetidae,2,1980,55.39625,45651
1146,Ampharetidae,2,1981,56.25,45651
1147,Ampharetidae,2,1982,55.5547,45651
1148,Ampharetidae,2,1983,58.24,45651
1149,Ampharetidae,2,1984,57.225,45651
1150,Ampharetidae,2,1985,56.666667,45651
1151,Ampharetidae,2,1986,56.1547,45651
1152,Ampharetidae,2,1987,55.858333,45651
1153,Ampharetidae,2,1988,55.4754,45651
1154,Ampharetidae,2,1989,55.8125,45651
1155,Ampharetidae,2,1990,55.774,45651
1156,Ampharetidae,2,1991,55.2144,45651
1157,Ampharetidae,2,1992,55.96488,45651
1158,Ampharetidae,2,1993,55.44135,45651
1159,Ampharetidae,2,1994,55.5446,45651
1160,Ampharetidae,2,1995,55.97208,45651
1161,Ampharetidae,2,1996,56.7,45651
1162,Ampharetidae,2,1997,56.565,45651
1163,Ampharetidae,2,1998,55.7369,45651
1164,Ampharetidae,2,1999,54.725,45651
1165,Ampharetidae,2,2000,56.02458,45651
1166,Ampharetidae,2,2001,54.66841,45651
1167,Ampharetidae,2,2002,55.4491,45651
1168,Ampharetidae,2,2003,54.6984,45651
1169,Ampharetidae,2,2004,54.9341,45651
1170,Ampharetidae,2,2005,52.7375943152733,45651
1171,Ampharetidae,2,2006,53.088435,45651
1172,Ampharetidae,2,2007,52.7027,45651
1173,Ampharetidae,2,2008,52.1801394278968,45651
1174,Ampharetidae,2,2009,54.7175,45651
1175,Ampharetidae,2,2010,53.592,45651
1176,Ampharetidae,2,2011,54.29832,45651
1177,Ampharetidae,2,2012,53.73485,45651
1178,Ampharetidae,2,2013,54.7175,45651
1179,Ampharetidae,2,2014,53.6321,45651
1180,Ampharetidae,2,2015,53.82756,45651
1181,Ampharetidae,2,2016,54.71633,45651
1182,Ampharetidae,2,2017,55.96617,45651
